API,Formation,Operator,FirstProdDate,Latitude,Longitude,TVD_FT,PLL,GORi
4900562525,TURNER-FRONTIER,BALLARD PETROLEUM,1/1/2015,43.6413985,-105.606798,10679,3954.149377," 1,070 "
4900562527,PARKMAN,BALLARD PETROLEUM,1/1/2015,43.6414625,-105.606971,7772,3951.773765, 831 
4900562617,PARKMAN,DEVON,12/1/2015,43.6723955,-105.49969,7248,4084.9063, 226 
4900562756,PARKMAN,BALLARD PETROLEUM,4/1/2017,43.599391,-105.526672,7506,3983.488735, 388 
4900562767,PARKMAN,BALLARD PETROLEUM,1/1/2023,44.0652255,-105.6489245,6680,11043.54315, 200 
4900562769,PARKMAN,BALLARD PETROLEUM,1/1/2018,44.0779265,-105.651795,6599,8933.499297, 200 
4900562836,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,10/1/2015,43.743553,-105.8306825,11432,4351.508943," 1,176 "
4900562942,PARKMAN,EOG,10/1/2016,43.6423365,-105.54619,7494,4219.668296," 1,142 "
4900562943,TURNER-FRONTIER,EOG,2/1/2017,43.6423565,-105.5457985,10366,4129.918953," 1,811 "
4900563239,TURNER-FRONTIER,BALLARD PETROLEUM,2/1/2016,43.626365,-105.658162,11141,4209.591503," 1,471 "
4900928220,SUSSEX,CONTINENTAL RESOURCES,5/1/2010,43.251229,-105.616503,9848,4334.801291, 271 
4900928224,NIOBRARA,CONTINENTAL RESOURCES,1/1/2010,43.0053805,-105.628883,12638,4447.795153, 703 
4900928231,SUSSEX,CONTINENTAL RESOURCES,2/1/2011,43.1943905,-105.615445,10072,4284.649402, 352 
4900928257,NIOBRARA,CONTINENTAL RESOURCES,10/1/2011,42.9998635,-105.638824,12661,4217.089084, 644 
4900928258,SUSSEX,CONTINENTAL RESOURCES,8/1/2010,43.1941025,-105.624922,10111,4307.103709, 200 
4900928272,NIOBRARA,CONTINENTAL RESOURCES,1/1/2011,42.8323175,-105.4587265,11626,3294.241469," 1,234 "
4900928291,NIOBRARA,CONTINENTAL RESOURCES,5/1/2011,42.9182175,-105.261438,10938,3344.662433," 1,805 "
4900928310,SUSSEX,CONTINENTAL RESOURCES,6/1/2011,43.164909,-105.6289225,10270,4186.986594, 200 
4900928409,NIOBRARA,CONTINENTAL RESOURCES,11/1/2011,43.0437785,-105.567397,12453,6380.036373, 853 
4900928434,TURNER-FRONTIER,EOG,9/1/2012,43.468871,-105.5167025,10697,3166.29708," 6,219 "
4900928438,SHANNON,CONTINENTAL RESOURCES,6/1/2012,42.815737,-105.1758435,10829,5220.243439," 4,940 "
4900928471,NIOBRARA,CONTINENTAL RESOURCES,12/1/2011,42.977256,-105.4267315,13486,3623.741631, 995 
4900928473,SUSSEX,CONTINENTAL RESOURCES,11/1/2011,43.164858,-105.6315835,10277,4049.87838, 342 
4900928490,NIOBRARA,CONTINENTAL RESOURCES,8/1/2012,42.759291,-105.272824,11888,4119.091239," 5,379 "
4900928533,PARKMAN,EOG,12/1/2014,43.4438375,-105.527571,7628,4922.898135, 295 
4900928548,PARKMAN,CONTINENTAL RESOURCES,5/1/2012,43.223446,-105.6729215,10245,3885.297144, 200 
4900928640,PARKMAN,EOG,1/1/2015,43.441084,-105.4687235,7430,4593.030887, 274 
4900928642,PARKMAN,EOG,3/1/2013,43.428517,-105.467483,7499,3258.258799, 216 
4900928686,NIOBRARA,EOG,9/1/2013,43.4828785,-105.437343,10131,4012.943621," 4,221 "
4900928706,NIOBRARA,CONTINENTAL RESOURCES,2/1/2013,42.845235,-105.2385875,11257,6024.127535," 5,957 "
4900928711,NIOBRARA,CONTINENTAL RESOURCES,11/1/2012,42.856627,-105.3103535,11286,5522.784764," 5,236 "
4900928731,NIOBRARA,CONTINENTAL RESOURCES,9/1/2012,42.877638,-105.323901,11459,5312.13159," 2,610 "
4900928742,SUSSEX,WRC ENERGY,10/1/2012,43.319605,-105.731096,10262,4515.960715, 469 
4900928761,PARKMAN,CONTINENTAL RESOURCES,8/1/2012,43.2517865,-105.6754405,10156,4643.117609, 543 
4900928817,NIOBRARA,OCCIDENTAL,12/1/2012,43.007341,-105.1423545,10263,3970.855802, 939 
4900928824,TURNER-FRONTIER,WRC ENERGY,2/1/2015,43.29023,-105.819019,13126,9168.672564," 11,244 "
4900928829,PARKMAN,CONTINENTAL RESOURCES,10/1/2012,43.3383755,-105.6775265,9886,4217.229775, 329 
4900928860,SHANNON,WRC ENERGY,4/1/2013,43.315182,-105.8534445,11166,9166.976005, 500 
4900928915,NIOBRARA,CONTINENTAL RESOURCES,3/1/2013,42.8619085,-105.079704,10458,3988.455712," 2,596 "
4900928919,SUSSEX,CONTINENTAL RESOURCES,8/1/2014,43.157059,-105.551837,10301,10268.11791, 391 
4900928975,NIOBRARA,CONTINENTAL RESOURCES,4/1/2014,42.8574265,-105.313275,11304,6020.26378," 6,573 "
4900928981,NIOBRARA,CONTINENTAL RESOURCES,9/1/2013,42.78912,-105.3207785,11402,3932.225226," 3,950 "
4900928990,PARKMAN,EOG,5/1/2013,43.442556,-105.5138435,7658,3764.869218," 1,230 "
4900928991,PARKMAN,EOG,4/1/2013,43.442528,-105.5067295,7662,3949.822768, 774 
4900929014,SUSSEX,CONTINENTAL RESOURCES,7/1/2013,43.194199,-105.6449405,10309,4208.869099, 455 
4900929016,TEAPOT,CONTINENTAL RESOURCES,5/1/2017,42.8197355,-105.3645105,8243,5729.856341," 1,578 "
4900929019,SHANNON,"SAGE BUTTE PRB OPERATING, LLC",2/1/2015,43.345806,-105.7893915,10845,9762.197432, 644 
4900929102,SHANNON,"SAGE BUTTE PRB OPERATING, LLC",12/1/2014,43.4311905,-105.964444,10711,9996.546609, 632 
4900929111,NIOBRARA,CONTINENTAL RESOURCES,9/1/2013,42.823943,-105.3012185,11286,5046.827857," 4,572 "
4900929114,NIOBRARA,CONTINENTAL RESOURCES,2/1/2015,42.8180685,-105.3291085,11255,4802.876602," 5,883 "
4900929133,PARKMAN,DEVON,8/1/2013,43.398915,-105.4545335,7626,4354.703656, 703 
4900929135,TURNER-FRONTIER,IMPACT E&P LLC,5/1/2014,43.199681,-105.7309135,12941,9740.325471," 1,130 "
4900929167,NIOBRARA,CONTINENTAL RESOURCES,12/1/2014,42.826993,-105.1650565,10745,5550.590881," 5,833 "
4900929222,NIOBRARA,DEVON,11/1/2013,43.1674795,-105.181817,9974,3576.191417," 1,662 "
4900929225,PARKMAN,MATRIX PRODUCTION COMPANY,1/1/2014,43.1088075,-105.3784605,8230,4123.046374, 256 
4900929287,PARKMAN,EOG,12/1/2014,43.4626345,-105.4953585,7538,8245.629852, 565 
4900929289,NIOBRARA,EOG,3/1/2014,43.43934,-105.397265,10272,5958.140529," 1,748 "
4900929295,TURNER-FRONTIER,IMPACT E&P LLC,2/1/2014,43.1425415,-105.754911,12991,8857.49755," 1,036 "
4900929305,PARKMAN,DEVON,1/1/2014,43.398935,-105.4568135,7590,4564.475417, 770 
4900929308,SHANNON,CONTINENTAL RESOURCES,10/1/2014,42.8108095,-105.188355,10824,6546.358439," 5,877 "
4900929309,PARKMAN,EOG,1/1/2015,43.441309,-105.46482,7448,4613.866432, 298 
4900929317,TURNER-FRONTIER,EOG,9/1/2017,43.4353245,-105.507266,10765,9227.322307," 6,949 "
4900929357,TURNER-FRONTIER,DEVON,3/1/2015,43.4137,-105.374805,14676,3864.2892," 3,422 "
4900929398,NIOBRARA,CONTINENTAL RESOURCES,8/1/2014,42.7900645,-105.3782315,11202,4866.021459," 2,958 "
4900929418,NIOBRARA,CONTINENTAL RESOURCES,10/1/2014,42.789968,-105.379546,11280,5119.484516," 2,870 "
4900929419,NIOBRARA,CONTINENTAL RESOURCES,9/1/2014,42.8036045,-105.37815,11176,4084.666979," 3,137 "
4900929428,TURNER-FRONTIER,"SAGE BUTTE PRB OPERATING, LLC",9/1/2017,43.3734765,-105.9541735,12705,9867.746345," 1,604 "
4900929503,TURNER-FRONTIER,"SAGE BUTTE PRB OPERATING, LLC",6/1/2015,43.431845,-105.992393,12338,9734.02109," 1,190 "
4900929534,PARKMAN,DEVON,5/1/2014,43.2042355,-105.3874435,8056,5526.991467, 610 
4900929564,PARKMAN,DEVON,8/1/2014,43.1805185,-105.415517,8264,5176.535328, 354 
4900929594,TURNER-FRONTIER,IMPACT E&P LLC,9/1/2014,43.2006265,-105.813212,12963,9635.61635," 1,490 "
4900929598,PARKMAN,DEVON,11/1/2014,43.166486,-105.3628985,8127,4751.707331, 200 
4900929601,NIOBRARA,CONTINENTAL RESOURCES,7/1/2018,43.002964,-105.4879085,12056,5833.321029, 942 
4900929645,TEAPOT,DEVON,9/1/2014,43.139025,-105.0918015,6549,3711.728067, 200 
4900929647,TEAPOT,DEVON,1/1/2015,43.053589,-105.0312575,6487,3330.066716, 348 
4900929648,TEAPOT,DEVON,7/1/2014,43.1588295,-105.1276455,6729,5700.879537, 355 
4900929683,TURNER-FRONTIER,"SAGE BUTTE PRB OPERATING, LLC",6/1/2015,43.431534,-106.000855,12386,9410.655796," 1,290 "
4900929708,PARKMAN,DEVON,3/1/2015,43.13836,-105.402744,8335,3299.855299, 367 
4900929781,PARKMAN,DEVON,10/1/2014,43.210157,-105.4269435,8240,4276.436603, 240 
4900929792,TEAPOT,DEVON,1/1/2015,43.1105405,-105.0154285,6207,4190.61791, 200 
4900929862,TEAPOT,DEVON,12/1/2014,43.051962,-105.094872,6793,4586.235825, 413 
4900929936,PARKMAN,CONTINENTAL RESOURCES,8/1/2017,42.8532165,-105.285627,9748,7688.874339," 4,094 "
4900929993,TURNER-FRONTIER,EOG,11/1/2015,43.3992085,-105.4190125,10664,3818.754715," 3,172 "
4900929999,SUSSEX,CONTINENTAL RESOURCES,10/1/2015,42.831488,-105.271687,9888,5684.404667," 5,418 "
4900930008,TURNER-FRONTIER,EOG,8/1/2018,43.4025655,-105.4265705,10717,6473.103393," 3,470 "
4900930132,PARKMAN,DEVON,1/1/2020,43.30452,-105.446608,8119,9241.435048, 404 
4900930292,TURNER-FRONTIER,DEVON,7/1/2015,43.326036,-105.4639765,11219,4129.872243," 1,039 "
4900930571,TURNER-FRONTIER,DEVON,2/1/2016,43.2980045,-105.383855,10685,6268.595005, 740 
4900930635,TURNER-FRONTIER,CONTINENTAL RESOURCES,7/1/2019,42.8796695,-105.3044715,11837,9195.503835," 12,021 "
4900930839,TURNER-FRONTIER,ANSCHUTZ CORP,3/1/2020,43.0286755,-105.3805155,11680,10355.91743," 1,133 "
4900930928,TURNER-FRONTIER,EOG,4/1/2018,43.428977,-105.3705815,10169,5815.655121," 1,990 "
4900930941,TURNER-FRONTIER,EOG,8/1/2017,43.442213,-105.4369035,10381,4009.627453," 2,468 "
4901929785,SHANNON,CONTINENTAL RESOURCES,2/1/2013,43.684569,-106.0239485,10500,4431.72931, 200 
4901929925,NIOBRARA,WRC ENERGY,5/1/2014,43.5829985,-106.0720275,12442,4113.546002, 936 
4901929950,TURNER-FRONTIER,ATX ENERGY PARTNERS,12/1/2014,43.9558745,-106.436597,13871,4398.555042," 2,083 "
4901929996,SHANNON,CONTINENTAL RESOURCES,6/1/2014,43.7152975,-106.0636935,9949,4790.376763, 200 
4901930023,SHANNON,CONTINENTAL RESOURCES,8/1/2014,43.723368,-106.0215625,10153,10595.96234, 301 
4901930109,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",12/1/2014,43.5438765,-106.054098,12755,8894.694549, 989 
4902726801,NIOBRARA,SUNSHINE VALLEY PETR,12/1/2011,43.2820235,-104.8432945,7626,4053.236904," 2,022 "
4902726950,NIOBRARA,M & K OPERATING LLC,8/1/2015,43.442723,-104.4579085,4879,4272.904037, 430 
4900559495,PARKMAN,BALLARD PETROLEUM,6/1/2008,44.0614645,-105.619517,10673,3768.160367, 274 
4900559607,NIOBRARA,EOG,9/1/2008,43.5116055,-105.4392415,9623,3468.543046," 1,734 "
4900561041,TURNER-FRONTIER,EOG,3/1/2011,43.5258205,-105.4395045,10052,3947.125077," 8,996 "
4900561045,PARKMAN,DEVON,6/1/2011,44.1800555,-105.8265875,6739,4151.278638, 200 
4900561158,TURNER-FRONTIER,EOG,9/1/2011,43.5557695,-105.4756995,10308,3648.444278," 17,447 "
4900561175,SUSSEX,EOG,11/1/2012,44.004887,-105.86295,8545,3392.01495, 307 
4900561199,SHANNON,CRESCENT ENERGY COMPANY,2/1/2012,43.523491,-105.8709875,10848,5521.175485, 482 
4900561206,PARKMAN,EOG,11/1/2012,43.539553,-105.4988265,7320,3570.164826, 294 
4900561231,SHANNON,CONTINENTAL RESOURCES,10/1/2011,43.656395,-105.940873,10092,4281.249598, 200 
4900561320,TURNER-FRONTIER,EMEP II OPERATING LLC,12/1/2011,43.8184305,-105.398303,8889,3802.182935, 536 
4900561322,TURNER-FRONTIER,CENERGY RESOURCES LLC,3/1/2013,43.5178105,-105.4176115,10036,4759.916065," 16,632 "
4900561324,TURNER-FRONTIER,EOG,7/1/2014,43.5195905,-105.539697,10884,9963.131654," 9,026 "
4900561331,PARKMAN,EOG,2/1/2013,43.5274725,-105.54796,7665,4259.222939," 1,071 "
4900561403,PARKMAN,EOG,12/1/2012,43.5397765,-105.531613,7609,3952.267379, 486 
4900561503,TURNER-FRONTIER,EOG,11/1/2012,43.7438135,-105.710773,10690,4177.101006, 457 
4900561575,SHANNON,CONTINENTAL RESOURCES,10/1/2012,43.6564175,-105.9355145,10056,4252.602054, 200 
4900561615,TEAPOT,DEVON,2/1/2013,44.2361535,-105.801661,6606,4111.928826, 200 
4900561652,SHANNON,CONTINENTAL RESOURCES,2/1/2014,43.692236,-105.9619905,9882,9642.639193, 200 
4900561688,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,7/1/2013,43.62663,-105.743193,11458,3963.655666," 1,723 "
4900561703,TURNER-FRONTIER,EOG,6/1/2016,43.568183,-105.5570305,10702,4602.201468," 5,797 "
4900561713,PARKMAN,EOG,1/1/2014,43.5703005,-105.521845,7448,4154.582407, 235 
4900561715,PARKMAN,EOG,1/1/2014,43.5702905,-105.524572,7466,4447.463672, 273 
4900561725,TURNER-FRONTIER,DEVON,7/1/2013,43.568451,-105.994821,17439,3976.552919," 1,211 "
4900561746,TURNER-FRONTIER,DEVON,8/1/2013,43.581933,-105.9919045,16702,4378.3126, 969 
4900561752,TURNER-FRONTIER,EOG,5/1/2013,43.729591,-105.680738,10585,4359.471035, 582 
4900561763,TURNER-FRONTIER,DEVON,6/1/2013,43.7576215,-105.6693415,15380,4842.298147, 412 
4900561769,TURNER-FRONTIER,DEVON,12/1/2013,43.743627,-105.6075585,12429,3783.459805, 621 
4900561788,TURNER-FRONTIER,BALLARD PETROLEUM,12/1/2013,43.6699185,-105.6889065,10965,3534.856144, 612 
4900561818,NIOBRARA,EOG,6/1/2013,43.7295855,-105.6525045,10724,4138.997489, 463 
4900561826,PARKMAN,EOG,5/1/2015,43.583381,-105.5661905,7664,4102.146874, 327 
4900561830,TURNER-FRONTIER,EOG,4/1/2014,43.6576385,-105.550604,10238,4337.268021," 1,522 "
4900561845,TURNER-FRONTIER,EOG,9/1/2013,43.643397,-105.5273035,10133,4313.695004," 2,240 "
4900561856,MOWRY,EOG,6/1/2018,43.547228,-105.6019205,11861,9222.688897," 10,394 "
4900561876,PARKMAN,BALLARD PETROLEUM,4/1/2014,44.1048305,-105.6809755,6608,4028.005532, 200 
4900561912,PARKMAN,DEVON,6/1/2014,43.7301185,-105.509636,7086,4274.193793, 231 
4900561923,NIOBRARA,EOG,11/1/2013,43.7140235,-105.599321,10496,4363.84559, 631 
4900561930,NIOBRARA,EOG,5/1/2015,43.5256745,-105.5818455,10947,4073.161901," 2,616 "
4900561987,PARKMAN,EOG,1/1/2018,43.662594,-105.5602485,7388,9808.958881, 200 
4900562001,PARKMAN,PEAK POWDER RIVER RESOURCES LLC,5/1/2014,43.685181,-105.636782,7712,3900.215378, 812 
4900562006,PARKMAN,PEAK POWDER RIVER RESOURCES LLC,4/1/2019,43.6201325,-105.4950995,7307,9653.872621, 516 
4900562024,PARKMAN,EOG,12/1/2018,43.635342,-105.517559,7412,9628.02779, 442 
4900562043,TURNER-FRONTIER,EOG,1/1/2014,43.714645,-105.7304715,11005,4390.407109, 433 
4900560893,TURNER-FRONTIER,EOG,2/1/2012,43.512162,-105.459033,10130,2501.395077," 7,320 "
4900560990,TEAPOT,DEVON,5/1/2011,43.7476615,-105.573805,7411,3995.868207, 299 
4900562117,NIOBRARA,DEVON,8/1/2014,43.773673,-105.6579365,14681,4131.18916, 506 
4900562151,PARKMAN,DEVON,8/1/2014,43.700486,-105.527732,7399,4270.219299, 355 
4900562197,PARKMAN,DEVON,5/1/2015,43.7097995,-105.547323,12233,7919.536134, 476 
4900562203,TURNER-FRONTIER,DEVON,3/1/2014,43.7609485,-105.4666335,9518,4378.592815, 711 
4900562207,PARKMAN,DEVON,8/1/2015,43.6938365,-105.4866155,7182,9211.148817, 250 
4900562222,PARKMAN,DEVON,12/1/2014,43.8537105,-105.4400475,16140,9382.113801, 200 
4900562232,PARKMAN,EOG,3/1/2014,43.643494,-105.531331,7336,4316.158916, 708 
4900562270,NIOBRARA,EOG,8/1/2014,43.700151,-105.6427115,10569,3649.588463, 735 
4900561052,TURNER-FRONTIER,EMEP II OPERATING LLC,9/1/2011,43.7467435,-105.389371,8994,4423.306451," 1,490 "
4900561201,TURNER-FRONTIER,EOG,11/1/2013,43.497203,-105.4673485,10335,4061.415338," 6,956 "
4900561203,TURNER-FRONTIER,EOG,6/1/2012,43.553752,-105.512056,10279,4085.399251," 8,312 "
4900562347,TURNER-FRONTIER,BALLARD PETROLEUM,12/1/2015,43.5986,-105.5668225,10614,3768.133321," 2,690 "
4900562373,NIOBRARA,BALLARD PETROLEUM,6/1/2014,44.396333,-105.998012,8294,4134.466037," 1,204 "
4900562376,TURNER-FRONTIER,EOG,8/1/2014,43.6710905,-105.710896,11507,3830.573605, 979 
4900562426,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,11/1/2018,43.6220165,-105.4771975,10032,9588.224105," 10,787 "
4900562471,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,12/1/2017,43.626293,-105.773905,11653,4061.546179," 1,979 "
4900562654,NIOBRARA,DEVON,4/1/2015,43.681797,-105.507151,10048,7692.827889," 2,351 "
4900562714,PARKMAN,BALLARD PETROLEUM,12/1/2017,44.0859945,-105.654663,6536,7166.654687, 200 
4900562725,PARKMAN,DEVON,11/1/2015,43.6654965,-105.446742,6947,9133.996169, 880 
4900562726,TEAPOT,EOG,10/1/2015,43.6703455,-105.567063,7414,4258.098515, 393 
4900562728,PARKMAN,BALLARD PETROLEUM,9/1/2015,44.0654745,-105.682392,6707,3840.068184, 335 
4900561354,NIOBRARA,DEVON,8/1/2012,43.5543725,-105.841497,16218,4057.581859," 2,047 "
4900562754,PARKMAN,BALLARD PETROLEUM,10/1/2017,43.613435,-105.5312095,7492,4205.099212, 501 
4900562758,PARKMAN,EOG,9/1/2015,43.6562765,-105.576778,7567,3952.295817, 347 
4900562834,PARKMAN,DEVON,8/1/2015,43.72336,-105.4978525,7109,9488.523025, 260 
4900562908,PARKMAN,EOG,9/1/2017,43.6133355,-105.5595675,7599,4810.692655, 865 
4900562912,TURNER-FRONTIER,EMEP II OPERATING LLC,3/1/2019,43.7231475,-105.4272545,9312,9574.655658," 1,446 "
4900561406,TURNER-FRONTIER,EMEP II OPERATING LLC,1/1/2012,43.7884465,-105.4274525,9159,4261.735463, 922 
4900561408,TURNER-FRONTIER,EMEP II OPERATING LLC,8/1/2012,43.773667,-105.4271125,9159,4016.444311," 1,055 "
4900561456,TURNER-FRONTIER,EOG,3/1/2014,43.701494,-105.659738,10611,4816.889969, 732 
4900561501,NIOBRARA,EOG,1/1/2013,43.714939,-105.660385,10515,4231.830708, 652 
4900561549,TURNER-FRONTIER,EOG,8/1/2012,43.729463,-105.6907535,10629,4341.445377, 576 
4900561567,TURNER-FRONTIER,EOG,5/1/2014,43.6999585,-105.6706885,10696,4175.263885, 495 
4900561579,TURNER-FRONTIER,CENERGY RESOURCES LLC,4/1/2013,43.535891,-105.415267,9989,4204.292901," 10,134 "
4900563084,PARKMAN,DEVON,10/1/2017,43.657453,-105.5150725,7257,4263.160282, 238 
4900561639,PARKMAN,CITATION OIL & GAS,11/1/2012,43.8853615,-105.7606495,7732,3390.260611, 200 
4900561648,MOWRY,DEVON,5/1/2013,43.567632,-105.929796,18156,4373.261448," 3,875 "
4900561653,SHANNON,CONTINENTAL RESOURCES,5/1/2014,43.6569435,-105.9835505,10155,4721.860276, 289 
4900561683,SHANNON,PEAK POWDER RIVER RESOURCES LLC,5/1/2014,43.6705645,-105.7686165,9828,3976.524507, 440 
4900561719,TURNER-FRONTIER,EOG,8/1/2013,43.656244,-105.5688585,10383,4192.706132," 1,255 "
4900561729,TURNER-FRONTIER,EOG,3/1/2013,43.685993,-105.619208,10704,4543.088178, 883 
4900561735,TURNER-FRONTIER,EOG,6/1/2016,43.568002,-105.559593,10712,4787.042145," 4,621 "
4900561737,TURNER-FRONTIER,BALLARD PETROLEUM,6/1/2014,43.6513555,-105.6346765,10908,3805.509524, 666 
4900561768,TEAPOT,DEVON,3/1/2013,43.992562,-105.5432135,10830,4108.037151, 200 
4900561782,TURNER-FRONTIER,BALLARD PETROLEUM,10/1/2013,43.656625,-105.6886265,11019,3553.166646, 602 
4900561835,SHANNON,CONTINENTAL RESOURCES,2/1/2014,43.6849055,-105.956608,9862,4497.232729, 211 
4900561847,NIOBRARA,EOG,6/1/2013,43.656568,-105.5889905,10731,4169.910065," 1,439 "
4900561878,PARKMAN,EOG,6/1/2013,43.5107795,-105.547687,7693,4325.681221," 1,986 "
4900561908,TURNER-FRONTIER,EOG,1/1/2014,43.7724075,-105.7205955,10630,4606.375731, 553 
4900561913,TURNER-FRONTIER,DEVON,6/1/2014,43.7301155,-105.507181,11815,4356.150057, 673 
4900561944,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,9/1/2019,43.599082,-105.5161915,10337,3898.931238," 2,347 "
4900561984,NIOBRARA,PEAK POWDER RIVER RESOURCES LLC,8/1/2014,43.6413235,-105.7521435,11418,3970.191743, 814 
4900562007,PARKMAN,PEAK POWDER RIVER RESOURCES LLC,4/1/2019,43.6201615,-105.4977715,7406,9731.950179, 354 
4900562008,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,6/1/2019,43.619027,-105.4973465,10255,8797.773838," 5,632 "
4900562049,TURNER-FRONTIER,DEVON,4/1/2014,43.657166,-105.509877,10022,4051.933627," 2,229 "
4900562053,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,1/1/2014,43.599084,-105.40523,9611,4377.149244," 13,569 "
4900562121,PARKMAN,BALLARD PETROLEUM,12/1/2013,43.6360685,-105.5948585,7791,3889.168011, 955 
4900562137,NIOBRARA,EOG,11/1/2014,43.7287815,-105.6609555,10525,4463.033483, 591 
4900562152,PARKMAN,DEVON,8/1/2014,43.7007545,-105.5295175,11924,4151.297753, 358 
4900562185,PARKMAN,DEVON,10/1/2014,43.9498405,-105.511871,10801,4102.023539, 200 
4900562251,PARKMAN,DEVON,9/1/2015,43.963324,-105.5223515,6276,3878.113301, 200 
4900562265,PARKMAN,EOG,5/1/2014,43.657169,-105.5606825,7483,4165.783291, 700 
4900562307,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,9/1/2015,43.6850765,-105.7979275,11614,4173.464458, 771 
4900562309,SHANNON,PEAK POWDER RIVER RESOURCES LLC,11/1/2015,43.685036,-105.797574,9925,4098.455529, 347 
4900562327,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,6/1/2014,43.640779,-105.758789,11505,4076.390757, 945 
4900562362,TURNER-FRONTIER,EOG,1/1/2015,43.714286,-105.6998425,10766,4406.3001, 554 
4900562390,PARKMAN,DEVON,12/1/2014,44.2224025,-105.7821695,6810,3951.077575, 200 
4900562397,PARKMAN,BALLARD PETROLEUM,7/1/2014,44.089771,-105.700358,6743,3962.119688, 200 
4900928203,PARKMAN,CONTINENTAL RESOURCES,10/1/2008,43.237533,-105.605933,14230,4083.253745, 476 
4900928206,TURNER-FRONTIER,SUNSHINE VALLEY PETR,2/1/2009,43.282229,-104.9297395,8461,3808.694847, 701 
4900928230,TURNER-FRONTIER,CONTINENTAL RESOURCES,8/1/2009,42.815092,-105.463235,7970,2359.035208," 1,501 "
4900559551,PARKMAN,BALLARD PETROLEUM,7/1/2008,44.0900625,-105.661114,10900,4030.774033, 200 
4900928237,SUSSEX,CONTINENTAL RESOURCES,6/1/2010,43.381126,-105.802838,10370,4341.552893, 323 
4900928269,SUSSEX,CONTINENTAL RESOURCES,1/1/2011,43.223162,-105.648316,10081,4284.917473, 200 
4900928280,NIOBRARA,IMPACT E&P LLC,5/1/2011,43.193653,-105.70424,13157,3874.115732, 783 
4900928309,SUSSEX,CONTINENTAL RESOURCES,4/1/2011,43.17968,-105.6292065,10214,4183.39502, 200 
4900928321,SUSSEX,CONTINENTAL RESOURCES,6/1/2011,43.251754,-105.6727105,10155,4267.121316, 208 
4900928412,NIOBRARA,CONTINENTAL RESOURCES,10/1/2011,42.8034005,-105.385628,11181,3678.593057," 2,732 "
4900928416,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",12/1/2011,43.394393,-105.943525,13050,4432.426008," 1,597 "
4900928417,TURNER-FRONTIER,IMPACT E&P LLC,11/1/2011,43.2001985,-105.7245405,12864,8925.516037," 1,155 "
4900928422,TURNER-FRONTIER,IMPACT E&P LLC,11/1/2013,43.1420335,-105.764082,13118,8933.917214," 1,512 "
4900928429,NIOBRARA,CONTINENTAL RESOURCES,2/1/2012,42.867908,-105.168127,12041,2379.129918," 5,585 "
4900928430,PARKMAN,EOG,12/1/2012,43.4828885,-105.5079375,7569,3749.276071, 532 
4900928485,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",3/1/2012,43.480335,-105.9316645,12323,4663.127812," 1,179 "
4900928535,TURNER-FRONTIER,IMPACT E&P LLC,2/1/2014,43.199465,-105.784568,12966,8979.63642," 1,532 "
4900928560,TURNER-FRONTIER,CONTINENTAL RESOURCES,9/1/2015,43.1716235,-105.7728075,12945,9021.356714," 1,168 "
4900928567,MUDDY,CONTINENTAL RESOURCES,5/1/2013,43.194508,-105.555663,12812,4027.498734," 1,258 "
4900928582,SHANNON,DEVON,6/1/2014,43.168903,-105.336775,10620,5392.689711, 692 
4900562424,NIOBRARA,PEAK POWDER RIVER RESOURCES LLC,12/1/2018,43.6219645,-105.4759945,9785,9701.44746," 3,363 "
4900562496,PARKMAN,BALLARD PETROLEUM,6/1/2018,43.598278,-105.56593,7698,4614.397466, 224 
4900562563,PARKMAN,CITATION OIL & GAS,10/1/2014,43.940158,-105.8179195,7679,2973.916359, 214 
4900562575,NIOBRARA,BALLARD PETROLEUM,3/1/2015,43.6288595,-105.6388915,10952,6557.937194," 1,488 "
4900562577,PARKMAN,EOG,12/1/2014,43.656375,-105.568853,7486,3712.154443, 562 
4900928620,PARKMAN,EOG,6/1/2012,43.441282,-105.4978135,7573,4032.71938, 422 
4900928662,SUSSEX,CONTINENTAL RESOURCES,6/1/2012,43.1651985,-105.673178,10641,4347.619336, 200 
4900928700,PARKMAN,DEVON,9/1/2013,43.180171,-105.39059,8128,5842.661021, 558 
4900928744,SUSSEX,WRC ENERGY,6/1/2012,43.3413035,-105.710011,10176,4053.974731, 662 
4900928763,NIOBRARA,CONTINENTAL RESOURCES,9/1/2012,42.962794,-105.4438765,12035,3796.733843," 1,004 "
4900928856,NIOBRARA,CONTINENTAL RESOURCES,2/1/2013,42.8410425,-105.2363955,11213,8011.973383," 6,685 "
